,id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,phone,display_phone,distance,price,date,latitude,longitude,address1,address2,address3,city,zip_code,country,state,coordinates,location
727,hYSOiYdFf09RkxYs2--9-g,toko-eddo-voorburg-2,Toko Eddo,https://s3-media3.fl.yelpcdn.com/bphoto/7T_sef7Kqw_qOLPfhsLtPA/o.jpg,False,https://www.yelp.com/biz/toko-eddo-voorburg-2?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,2,Indonesian,4.0,[],31703868677.0,+31 70 386 8677,3806.020617097749,0.0,2021-08-13,52.0685869,4.3648354,Parkweg 70 D,,,Voorburg,2271 AL,NL,ZH,,
728,J1ACBfpvtPm63txltX09pA,vuvu-den-haag,Vuvu,,False,https://www.yelp.com/biz/vuvu-den-haag?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,1,Vietnamese,4.0,[],31703646575.0,+31 70 364 6575,1809.796635966324,2.0,2021-08-13,52.07761,4.2846899,Weimarstraat 50,,,Den Haag,2562 GZ,NL,ZH,,
729,AAJ0KC289QzE8I1AOH2_tg,jack-snack-den-haag,Jack Snack,https://s3-media3.fl.yelpcdn.com/bphoto/_Q_vrLtsjmz41PmKEbObwQ/o.jpg,False,https://www.yelp.com/biz/jack-snack-den-haag?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,1,Fast Food,2.0,[],31650507028.0,+31 6 50507028,4147.518012577656,0.0,2021-08-13,52.0927582,4.3595099,Het Kleine Loo 456,,,Den Haag,2592 CL,NL,ZH,,
730,ystTK41K8FHmPpGxNwR_Dg,de-parel-foodmaster-s-gravenzande,De Parel Foodmaster,https://s3-media2.fl.yelpcdn.com/bphoto/lEsxjxr9nSgElruW-15pUw/o.jpg,False,https://www.yelp.com/biz/de-parel-foodmaster-s-gravenzande?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,1,Cafes,5.0,[],31174412795.0,+31 174 412 795,12679.062812461634,0.0,2021-08-13,52.003174,4.161268,Marktplein 45,,,'s-Gravenzande,2691 BV,NL,ZH,,
731,hR_xH6ihfAb_4BkfsDMkZA,bar-bistro-la-fortuna-den-haag,Bar Bistro La Fortuna,,False,https://www.yelp.com/biz/bar-bistro-la-fortuna-den-haag?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,1,Restaurants,4.0,[],31703850725.0,+31 70 385 0725,1956.605849417348,0.0,2021-08-13,52.0835,4.33067,Theresiastraat 12,,,Den Haag,2593 AN,NL,ZH,,
732,mUjchll_HMXbZIjqAP4YTw,café-banka-den-haag-2,Café Banka,https://s3-media3.fl.yelpcdn.com/bphoto/5BGinjx5-WGtl677avxmcg/o.jpg,False,https://www.yelp.com/biz/caf%C3%A9-banka-den-haag-2?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,1,Cafes,4.0,[],31703504534.0,+31 70 350 4534,2256.473944877916,0.0,2021-08-13,52.0918,4.3044399,Bankastraat 91,,,Den Haag,2585 EJ,NL,ZH,,
733,EFYPE-SdsUJypaQgA9l5aA,the-old-dutch-den-haag,The Old Dutch,,False,https://www.yelp.com/biz/the-old-dutch-den-haag?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,1,Pubs,5.0,[],31703235806.0,+31 70 323 5806,3670.142115294712,0.0,2021-08-13,52.0667,4.25632,Abrikozenstraat 97,,,Den Haag,2564 VM,NL,ZH,,
734,0L7i9tGbBoJeauYuGdiulg,café-franklin-den-haag,Café Franklin,https://s3-media1.fl.yelpcdn.com/bphoto/YxU4OQQAAPbG92wAC3k33w/o.jpg,False,https://www.yelp.com/biz/caf%C3%A9-franklin-den-haag?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,1,Bistros,4.0,[],31707851414.0,+31 70 785 1414,2328.1214200594213,2.0,2021-08-13,52.078451,4.277125,Valkenbosplein 24,,,Den Haag,2563 CC,NL,ZH,,
735,62O8R_s6e0TwGSl_tUqmuw,made-in-italy-rijswijk,Made In Italy,https://s3-media1.fl.yelpcdn.com/bphoto/6DDr_nCGO79Z-388BZrQEg/o.jpg,False,https://www.yelp.com/biz/made-in-italy-rijswijk?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,1,Italian,5.0,[],31702629300.0,+31 70 262 9300,4020.989127286676,1.0,2021-08-13,52.0358,4.3171799,Bogaardplein 11,,,Rijswijk,2284 DP,NL,ZH,,
736,2_3G2cXxHZc2X2VC6F_Vxg,portobello-den-haag,Portobello,,False,https://www.yelp.com/biz/portobello-den-haag?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,1,Pizza,4.0,[],31703615281.0,+31 70 361 5281,2086.1648451174547,0.0,2021-08-13,52.06204,4.28333,Soestdijkseplein 20,,,Den Haag,2574 GZ,NL,ZH,,
737,mrfWIQ4eBgGFyykOE8ipKQ,culpepper-den-haag,Culpepper,https://s3-media4.fl.yelpcdn.com/bphoto/n2oBw3t5PNrtjdnGEnwu6Q/o.jpg,False,https://www.yelp.com/biz/culpepper-den-haag?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,1,Venues & Event Spaces,2.0,[],31703607558.0,+31 70 360 7558,5477.263430149224,0.0,2021-08-13,52.1196449020244,4.29078953683165,Strandweg 60,,,Den Haag,2586 JL,NL,ZH,,
738,ISCfiXJ-dhs4RwOuazO6kQ,sayang-den-haag,Sayang,https://s3-media2.fl.yelpcdn.com/bphoto/OQ-z1gRX6pD9Hb6tHl8MvA/o.jpg,False,https://www.yelp.com/biz/sayang-den-haag?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,1,Indonesian,4.0,[],,,2306.771253237479,0.0,2021-08-13,52.07909,4.27786,Laan van Meerdervoort 287,,,Den Haag,2563 AE,NL,ZH,,
739,RrVuUEZasFEkP-yNampkNw,petit-restaurant-rowi-den-haag,Petit Restaurant Rowi,,False,https://www.yelp.com/biz/petit-restaurant-rowi-den-haag?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,1,Restaurants,4.0,[],31703462190.0,+31 70 346 2190,2115.876975118771,0.0,2021-08-13,52.0621,4.28269,Zuiderparklaan 498,,,Den Haag,2574 GW,NL,ZH,,
740,ygelVJNrTVIQMPiwKOgkcQ,the-river-kwai-den-haag,The River Kwai,,False,https://www.yelp.com/biz/the-river-kwai-den-haag?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,1,Thai,2.0,[],,,4462.837550415396,0.0,2021-08-13,52.105573,4.2742735,Keizerstraat 89,,,Den Haag,2584 BC,NL,ZH,,
741,0P0-igLytazhe63GQ0GCGg,la-pomme-den-haag,La Pomme,,False,https://www.yelp.com/biz/la-pomme-den-haag?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,1,Barbeque,5.0,[],31703239933.0,+31 70 323 9933,3863.7902663807454,0.0,2021-08-13,52.0667094,4.2534529,Appelstraat 112,,,Den Haag,2564 EJ,NL,ZH,,
742,pxsS2rgCb-blu5seFIoeBQ,het-haagsche-schouw-leiden-2,Het Haagsche Schouw,,False,https://www.yelp.com/biz/het-haagsche-schouw-leiden-2?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,4,Diners,3.0,[],31715731731.0,+31 71 573 1731,13628.71177831745,0.0,2021-08-13,52.15921,4.44979,Haagse Schouwweg 14,,,Leiden,2332 KG,NL,ZH,,
743,pFpULFU9wudtooNFF_mzIw,klink-echte-bakker-voorburg,Klink Echte Bakker,,False,https://www.yelp.com/biz/klink-echte-bakker-voorburg?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,1,Bakeries,1.0,[],31703836163.0,+31 70 383 6163,2679.467041247536,0.0,2021-08-13,52.0742953,4.3483685,Van Armbergelaan 72,,,Voorburg,2266 AX,NL,ZH,,
744,CBvv9oV8pQGePcYCbOYdMg,perfect-pastry-den-haag,Perfect Pastry,https://s3-media3.fl.yelpcdn.com/bphoto/I-YbRUWi5m6VuBOVC8KCPg/o.jpg,False,https://www.yelp.com/biz/perfect-pastry-den-haag?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,1,Cupcakes,5.0,[],31643007764.0,+31 6 43007764,4592.818537344089,0.0,2021-08-13,52.1111298,4.2891998,Gentsestraat 13,,,Den Haag,2587 HK,NL,ZH,,
745,thipXx6ANmI732iKfGpfLQ,pancho-bar-den-haag,Pancho Bar,https://s3-media2.fl.yelpcdn.com/bphoto/XQf0OizrYuDCQWpW3ScVTw/o.jpg,False,https://www.yelp.com/biz/pancho-bar-den-haag?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,1,Pubs,4.0,[],,,2483.6732500074127,2.0,2021-08-13,52.078985040306,4.2750163911776,Thomsonlaan 9,,,Den Haag,2565 KX,NL,ZH,,
746,jqP8lQ-XNS9SopszTyEKYw,not-out-den-haag,NOT OUT,https://s3-media3.fl.yelpcdn.com/bphoto/cmS-MsAGZmVYFzFR_Zc_gQ/o.jpg,False,https://www.yelp.com/biz/not-out-den-haag?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,1,Sports Bars,4.0,[],31703628939.0,+31 70 362 8939,2502.190452282444,0.0,2021-08-13,52.08459,4.2793599,Valeriusstraat 18,,,Den Haag,2517 HR,NL,ZH,,
747,oWR_yH42pFaYZrgqWIU2NQ,indigo-schipluiden,Indigo,https://s3-media3.fl.yelpcdn.com/bphoto/bAz254h1inniJE_hoN5U6g/o.jpg,False,https://www.yelp.com/biz/indigo-schipluiden?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,1,French,4.0,[],31153805787.0,+31 15 380 5787,10518.92453944599,0.0,2021-08-13,51.97728,4.31683,Singel 6,,,Schipluiden,2636 CS,NL,ZH,,
748,3Pccq5BuiiVDn_sTRycxHg,bistro-de-pijpenla-delft,Bistro de Pijpenla,https://s3-media2.fl.yelpcdn.com/bphoto/ZykrG7P63crGOU3cS4z-Gw/o.jpg,False,https://www.yelp.com/biz/bistro-de-pijpenla-delft?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,1,French,3.0,[],31152122805.0,+31 15 212 2805,7377.684361716856,0.0,2021-08-13,52.0120392,4.3573799,Hippoytustusbuurt 10,,,Delft,2611 HN,NL,ZH,,
749,LjlCwafitzbrlcOHB5chNw,grillroom-pizzeria-picco-bello-den-haag,Grillroom Pizzeria Picco Bello,,False,https://www.yelp.com/biz/grillroom-pizzeria-picco-bello-den-haag?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,1,Restaurants,5.0,[],31703827258.0,+31 70 382 7258,4123.096843716365,0.0,2021-08-13,52.0927,4.35915,Het Kleine Loo 452,,,Den Haag,2592 CL,NL,ZH,,
750,K-lRlvinS2ZhQULcM9vj1A,beachclub-spice-den-haag,Beachclub Spice,https://s3-media2.fl.yelpcdn.com/bphoto/505_Qv06DMXmOJ8G6FSDmA/o.jpg,False,https://www.yelp.com/biz/beachclub-spice-den-haag?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,1,Venues & Event Spaces,5.0,[],31643057122.0,+31 6 43057122,4690.398505749502,1.0,2021-08-13,52.105533,4.268322,Cluster 3,,,Den Haag,2586 JK,NL,ZH,,
751,-jEW0-WgLs0gqd450dwopg,waves-den-haag-2,Waves,https://s3-media2.fl.yelpcdn.com/bphoto/kxNYcdTfKFUgUroeTJfcjw/o.jpg,False,https://www.yelp.com/biz/waves-den-haag-2?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,1,French,2.0,[],31704162636.0,+31 70 416 2636,4982.461057074499,0.0,2021-08-13,52.11297,4.2821,Gevers Deynootplein 30,,,Den Haag,2586 CK,NL,ZH,,
752,XIHXHUjzEC_dvJT3AzH_pw,new-york-pizza-voorburg,New York Pizza,,False,https://www.yelp.com/biz/new-york-pizza-voorburg?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,1,Pizza,1.0,[],31703693933.0,+31 70 369 3933,2918.090871923848,2.0,2021-08-13,52.07757,4.35095,Koningin Julianalaan 70,,,Voorburg,2274 JL,NL,ZH,,
753,nmU6I181P34vXNL183NCdQ,lunchroom-nieuw-engelhard-den-haag,Lunchroom Nieuw Engelhard,https://s3-media4.fl.yelpcdn.com/bphoto/Z4W6BUkAyn5H9qugxZiDTQ/o.jpg,False,https://www.yelp.com/biz/lunchroom-nieuw-engelhard-den-haag?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,1,Cafes,3.0,[],31703858261.0,+31 70 385 8261,1265.7114224156378,0.0,2021-08-13,52.0699,4.29111,Theresiastraat 142,,,Den Haag,2593 AT,NL,ZH,,
754,jmYKFAvqD-rWu99ijLY37A,akihito-sushi-rijswijk,Akihito Sushi,,False,https://www.yelp.com/biz/akihito-sushi-rijswijk?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,1,Sushi Bars,4.0,[],31703070786.0,+31 70 307 0786,2509.558230019757,0.0,2021-08-13,52.0559778902481,4.33567725174834,Herenstraat 39,,,Rijswijk,2282 BP,NL,ZH,,
755,YsEFSR3pCLJ9P6DjVkl33g,idz-heerlijk-rijswijk,Idz Heerlijk,https://s3-media2.fl.yelpcdn.com/bphoto/wMSIocXvTJdRu4pt7Z3ppg/o.jpg,False,https://www.yelp.com/biz/idz-heerlijk-rijswijk?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,1,Coffee & Tea,4.0,[],31704449578.0,+31 70 444 9578,2519.610948165444,0.0,2021-08-13,52.0566699,4.33701,Herenstraat 8,,,Rijswijk,2282 BT,NL,ZH,,
756,vR0VjB_9_GI-tiAhq97l0w,the-coast-beach-house-monster,The Coast Beach House,https://s3-media3.fl.yelpcdn.com/bphoto/lMZE2qOMdepJ_EvkafHtZQ/o.jpg,False,https://www.yelp.com/biz/the-coast-beach-house-monster?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,1,Venues & Event Spaces,4.0,[],31174280331.0,+31 174 280 331,10260.520308227016,0.0,2021-08-13,52.0365906,4.1706325,Molenslag 10,,,Monster,2681 VP,NL,ZH,,
757,NLD6itL77W33Zq_4vBvZAg,zanzibar-beachclub-den-haag,Zanzibar Beachclub,https://s3-media3.fl.yelpcdn.com/bphoto/i-U_acNKDPSVbosiLcuxVw/o.jpg,False,https://www.yelp.com/biz/zanzibar-beachclub-den-haag?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,2,Beach Bars,4.0,[],31703521121.0,+31 70 352 1121,5049.657792811332,2.0,2021-08-13,52.11386,4.281795,Strandweg 33,,,Den Haag,2586 JL,NL,ZH,,
758,CmVA8JSChHF7V3AOrIsd_A,de-visbanken-delft,De Visbanken,https://s3-media4.fl.yelpcdn.com/bphoto/ykfKaacsjVDSbc6karB-XA/o.jpg,False,https://www.yelp.com/biz/de-visbanken-delft?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,1,Fish & Chips,3.0,[],31153640418.0,+31 15 364 0418,7438.076571347342,0.0,2021-08-13,52.01171,4.35764,Cameretten 2,,,Delft,2611 HL,NL,ZH,,
759,se69PYtHi241mgV36P68dA,dragon-garden-monster-2,Dragon Garden,https://s3-media1.fl.yelpcdn.com/bphoto/5MRD-HNhki-PlJBWSouC8w/o.jpg,False,https://www.yelp.com/biz/dragon-garden-monster-2?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,1,Pan Asian,4.0,[],31174242585.0,+31 174 242 585,10106.06804368303,0.0,2021-08-13,52.0301374529834,4.17797943045629,Molenweg 24,,,Monster,2681 GT,NL,ZH,,
760,ajADd0srUp1kS6hV5-c_1w,moodz-eten-and-drinken-delft,Moodz Eten & Drinken,https://s3-media2.fl.yelpcdn.com/bphoto/WgvQcxgCPy2pKdouXq0swQ/o.jpg,False,https://www.yelp.com/biz/moodz-eten-and-drinken-delft?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,2,Modern European,2.5,[],31152120755.0,+31 15 212 0755,7904.1835471155,2.0,2021-08-13,52.0085,4.36219,Vesteplein 4,,,Delft,2611 WG,NL,ZH,,
761,qJjQPqPDZJc9vwtlI7xhjQ,day-by-day-den-haag,Day by Day,https://s3-media2.fl.yelpcdn.com/bphoto/QNqd-ZFaLGvtgflwh3evPw/o.jpg,False,https://www.yelp.com/biz/day-by-day-den-haag?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,1,Cafes,2.0,[],,,5069.566108326703,0.0,2021-08-13,52.1137121935485,4.28044885396957,Strandweg 35,,,Den Haag,2586 JL,NL,ZH,,
762,grpVttj9EhBcZiFBOhT5kg,blt-den-haag,BLT,https://s3-media3.fl.yelpcdn.com/bphoto/rtMkgiTHlnDp_pmKTWs6rw/o.jpg,False,https://www.yelp.com/biz/blt-den-haag?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,2,Breakfast & Brunch,2.5,[],31703260552.0,+31 70 326 0552,1913.7887982946047,0.0,2021-08-13,52.0830967810185,4.330415,Theresiastraat 15,,,Den Haag,2593 AA,NL,ZH,,
763,XMT-JAeISshb7636UTxt1g,angie-s-kitchen-den-haag,Angie’s Kitchen,https://s3-media3.fl.yelpcdn.com/bphoto/Ab2EPPwDWSiIsFOIta3vXA/o.jpg,False,https://www.yelp.com/biz/angie-s-kitchen-den-haag?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,2,Pubs,2.0,[],31703464664.0,+31 70 346 4664,1239.8939284822557,0.0,2021-08-13,52.08265,4.30528,Noordeinde 148,,,Den Haag,2514 GP,NL,ZH,,
764,MtlT9zgRr4u9HeuvuQ9lSw,proef-den-haag,Proef,,False,https://www.yelp.com/biz/proef-den-haag?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,1,Brasseries,2.0,[],31703260923.0,+31 70 326 0923,5206.410839067668,0.0,2021-08-13,52.1160583,4.28513,Strandweg 135-139,,,Den Haag,2586 JM,NL,ZH,,
765,2nOfCFT97aTEGRid9OYEYA,museum-beeld-en-geluid-den-haag,Museum Beeld en Geluid,,False,https://www.yelp.com/biz/museum-beeld-en-geluid-den-haag?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,1,Museums,3.0,[],31703307575.0,+31 70 330 7575,1671.9982418175816,0.0,2021-08-13,52.0859795,4.3015699,Zeestraat 82,,,Den Haag,2518 AD,NL,ZH,,
766,JKeXCvvZuk0HjqmzTc_QGw,de-beren-den-haag-2,De Beren,https://s3-media3.fl.yelpcdn.com/bphoto/D2Ef7Q2C5KDiCRcx7TKZQQ/o.jpg,False,https://www.yelp.com/biz/de-beren-den-haag-2?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,1,Fast Food,5.0,[],31703512929.0,+31 70 351 2929,5073.541169316751,0.0,2021-08-13,52.1137664,4.2805081,Strandweg 11F,,,Den Haag,2586 JK,NL,ZH,,
767,UZiKay80IENzJvevvZsyhA,royalz-fries-den-haag,Royalz Fries,,False,https://www.yelp.com/biz/royalz-fries-den-haag?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,1,Fast Food,2.0,[],31702226003.0,+31 70 222 6003,921.4970232860364,0.0,2021-08-13,52.07997,4.30825,Noordeinde 13,,,Den Haag,2514 GB,NL,ZH,,
768,DY8bXjegPemuvzCV_OYu3g,newyorkpizza-den-haag,NewYorkPizza,,False,https://www.yelp.com/biz/newyorkpizza-den-haag?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,1,Fast Food,5.0,[],,,4801.582452702096,0.0,2021-08-13,52.1107407,4.2792501,Harteveltstraat 26,,,Den Haag,2586 EL,NL,ZH,,
769,ytW4qmOjai0hMEDGbcPLCg,blueberry-delft,Blueberry,,False,https://www.yelp.com/biz/blueberry-delft?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,1,Coffee & Tea,3.0,[],31158877388.0,+31 15 887 7388,7798.383072512576,0.0,2021-08-13,52.0093224,4.3614078,Brabantse Turfmarkt 32a,,,Delft,2611 CN,NL,ZH,,
770,nzgZmtdtKE54jZKhpd0fSA,spare-rib-express-den-haag,Spare Rib Express,https://s3-media1.fl.yelpcdn.com/bphoto/JTYGTJUx6g-GvFdUchigmg/o.jpg,False,https://www.yelp.com/biz/spare-rib-express-den-haag?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,1,Food Delivery Services,5.0,[],31703194414.0,+31 70 319 4414,4822.679250208774,0.0,2021-08-13,52.04102,4.35956,Laan van Waalhaven 91,,,Den Haag,2497 GK,NL,ZH,,
771,yOl1y6E9IfWGSGPsCa-8fw,sushi-aino-den-haag,Sushi Aino,https://s3-media1.fl.yelpcdn.com/bphoto/Nm5MfQi2GGpA0IpOqAJ5qQ/o.jpg,False,https://www.yelp.com/biz/sushi-aino-den-haag?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,1,Japanese,3.0,[],31702129911.0,+31 70 212 9911,2283.1243835690293,0.0,2021-08-13,52.0787582,4.2779999,Laan van Meerdervoort 322A,,,Den Haag,2563 AM,NL,ZH,,
772,YnjiU4W9-hn9pBF9x-hf1w,de-chinese-muur-den-haag,De Chinese Muur,,False,https://www.yelp.com/biz/de-chinese-muur-den-haag?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,1,Chinese,4.0,[],31703992776.0,+31 70 399 2776,3182.7277460906844,0.0,2021-08-13,52.0561253901288,4.34841770678759,Jan Thijssenweg 16,,,Den Haag,2495 AH,NL,ZH,,
773,Uo8PPXCbdXFBvcLF1gDEtQ,t-patathoekje-den-haag,'T Patathoekje,https://s3-media3.fl.yelpcdn.com/bphoto/UsEtwnYlYMd7tWIx5IMN0Q/o.jpg,False,https://www.yelp.com/biz/t-patathoekje-den-haag?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,1,Cafes,3.0,[],,,1931.434714752937,2.0,2021-08-13,52.0663083,4.2825421,Dierenselaan 193 A,,,Den Haag,2573 KG,NL,ZH,,
